education,experience,ethnicity,smsa,region,parttime,wage
9,24.0,cauc,yes,south,no,403.61
16,5.0,afam,yes,south,no,237.42
4,38.0,cauc,yes,south,no,356.13
12,24.0,cauc,yes,south,no,357.91
12,0.0,cauc,yes,south,yes,204.73
12,4.0,cauc,yes,south,no,370.37
12,7.0,cauc,yes,south,no,284.9
11,41.0,cauc,yes,south,no,130.58
10,2.0,cauc,yes,south,yes,71.23
6,45.0,cauc,yes,south,no,987.65
14,8.0,cauc,yes,south,no,698.01
14,43.0,cauc,yes,south,no,861.11
0,47.0,afam,yes,south,no,308.64
0,56.0,afam,yes,south,no,222.22
9,28.0,afam,yes,south,no,166.19
12,50.0,cauc,yes,south,no,172.84
17,11.0,cauc,yes,south,yes,451.09
18,8.0,afam,yes,south,no,593.54
12,23.0,cauc,yes,south,no,631.53
18,45.0,cauc,yes,south,no,389.36
16,8.0,cauc,yes,south,yes,123.46
16,3.0,afam,yes,south,no,208.5
13,5.0,cauc,yes,south,yes,268.4
17,10.0,cauc,yes,south,no,522.32
13,14.0,cauc,yes,south,no,546.06
16,45.0,cauc,yes,south,no,391.74
17,10.0,cauc,yes,south,no,854.7
17,20.0,afam,yes,south,no,997.15
14,10.0,cauc,yes,south,no,726.22
14,16.0,cauc,yes,south,no,783.48
12,21.0,afam,yes,south,no,356.13
14,11.0,cauc,yes,south,no,474.83
15,24.0,cauc,yes,south,no,712.25
9,7.0,cauc,yes,south,no,123.46
12,1.0,cauc,yes,south,no,617.28
12,38.0,cauc,yes,south,no,308.64
6,42.0,cauc,yes,south,no,536.56
16,40.0,cauc,yes,south,no,71.23
12,7.0,afam,yes,south,no,245.49
12,5.0,afam,yes,south,no,190.12
12,1.0,afam,yes,south,no,197.53
14,8.0,cauc,yes,south,no,546.06
8,38.0,cauc,yes,south,no,740.74
12,36.0,cauc,yes,south,no,498.58
12,1.0,afam,yes,south,no,122.15
17,18.0,cauc,yes,south,no,840.72
11,28.0,afam,yes,south,no,403.61
14,-2.0,afam,yes,south,yes,154.32
14,35.0,cauc,yes,south,no,712.25
12,46.0,cauc,yes,south,no,356.13
12,44.0,cauc,yes,south,no,237.42
12,26.0,cauc,yes,south,no,830.96
12,25.0,cauc,yes,south,no,246.91
12,3.0,cauc,yes,south,no,273.03
12,7.0,cauc,yes,south,no,246.91
6,18.0,afam,yes,south,no,165.43
12,21.0,afam,yes,south,no,160.49
0,33.0,afam,yes,south,no,237.42
4,18.0,afam,yes,south,no,222.91
17,16.0,cauc,yes,south,no,194.68
12,7.0,cauc,yes,south,no,427.35
13,10.0,cauc,yes,south,no,498.58
14,11.0,cauc,yes,south,no,1163.34
15,25.0,cauc,yes,south,no,237.42
10,26.0,cauc,yes,south,no,142.45
18,20.0,cauc,yes,south,no,1139.6
14,5.0,cauc,yes,south,no,358.5
12,12.0,cauc,yes,south,no,474.83
15,17.0,cauc,yes,south,no,807.22
16,12.0,cauc,yes,south,no,356.13
6,32.0,cauc,yes,south,no,192.31
11,26.0,afam,yes,south,no,261.16
12,4.0,afam,yes,south,no,185.19
11,26.0,afam,yes,south,no,1424.5
16,5.0,afam,yes,south,no,185.19
16,14.0,cauc,yes,south,no,493.83
12,26.0,afam,yes,south,no,261.16
9,28.0,cauc,yes,south,no,228.4
11,4.0,cauc,yes,south,no,246.91
12,42.0,cauc,yes,south,no,522.32
12,4.0,cauc,yes,south,no,296.77
14,-1.0,cauc,yes,south,yes,129.63
12,23.0,cauc,yes,south,no,142.45
9,27.0,cauc,yes,south,no,854.7
8,31.0,cauc,yes,south,no,379.87
10,22.0,cauc,yes,south,no,189.93
15,2.0,afam,yes,south,no,271.6
14,9.0,afam,yes,south,no,664.77
12,23.0,afam,yes,south,no,246.91
12,44.0,cauc,yes,south,no,617.28
16,14.0,cauc,yes,south,yes,69.96
2,53.0,cauc,yes,south,no,308.64
12,44.0,cauc,yes,south,no,391.74
8,40.0,cauc,yes,south,no,395.06
14,10.0,cauc,yes,south,no,617.28
15,19.0,cauc,yes,south,no,534.19
12,30.0,cauc,yes,south,no,474.83
9,32.0,cauc,yes,south,no,208.93
12,23.0,cauc,yes,south,no,403.61
9,17.0,cauc,yes,south,no,830.96
11,39.0,cauc,yes,south,no,1780.63
4,28.0,cauc,yes,south,no,854.7
12,30.0,cauc,yes,south,no,949.67
16,18.0,cauc,yes,south,no,641.03
17,8.0,cauc,yes,south,no,142.45
16,29.0,cauc,yes,south,no,949.67
12,34.0,cauc,yes,south,no,384.62
12,13.0,cauc,yes,south,no,356.13
12,28.0,cauc,yes,south,no,845.68
15,1.0,cauc,yes,south,no,317.31
7,18.0,cauc,yes,south,no,368.0
0,63.0,cauc,yes,south,no,370.37
11,14.0,afam,yes,south,no,177.44
12,6.0,cauc,yes,south,no,377.97
14,9.0,cauc,yes,south,no,344.25
14,15.0,cauc,yes,south,no,1187.08
12,20.0,cauc,yes,south,no,201.33
16,3.0,cauc,yes,south,no,345.68
14,45.0,cauc,yes,south,no,356.13
13,44.0,cauc,yes,south,no,557.93
8,14.0,cauc,yes,south,no,759.73
15,19.0,afam,yes,south,no,498.58
16,18.0,afam,yes,south,no,664.77
12,12.0,afam,yes,south,no,543.21
12,11.0,afam,yes,south,no,543.21
12,7.0,afam,yes,south,no,592.59
12,6.0,afam,yes,south,no,543.21
16,35.0,afam,yes,south,no,474.83
12,32.0,cauc,yes,south,no,458.21
14,24.0,cauc,yes,south,no,1187.08
12,8.0,cauc,yes,south,no,736.66
12,4.0,cauc,yes,south,no,308.64
7,46.0,afam,yes,south,no,308.64
9,23.0,cauc,yes,south,no,279.2
16,7.0,cauc,yes,south,no,949.67
17,28.0,cauc,yes,south,no,1590.69
14,1.0,cauc,yes,south,yes,279.52
17,19.0,cauc,yes,south,no,1329.53
9,20.0,cauc,yes,south,no,166.19
18,5.0,cauc,yes,south,no,462.96
14,17.0,cauc,yes,south,yes,451.09
14,43.0,cauc,yes,south,no,1112.67
10,20.0,afam,yes,south,no,284.9
3,39.0,cauc,yes,south,no,237.42
8,14.0,cauc,yes,south,no,261.44
6,40.0,cauc,yes,south,no,296.77
16,2.0,cauc,yes,south,no,629.15
16,1.0,cauc,yes,south,no,771.6
12,10.0,cauc,yes,south,no,296.3
12,30.0,cauc,yes,south,no,189.93
13,3.0,cauc,yes,south,no,356.13
13,0.0,cauc,yes,south,yes,169.75
16,24.0,cauc,yes,south,no,997.15
9,6.0,cauc,yes,south,no,112.35
12,19.0,cauc,yes,south,no,735.99
18,18.0,cauc,yes,south,no,2374.15
12,6.0,cauc,yes,south,no,307.69
16,15.0,cauc,yes,south,no,498.58
18,11.0,cauc,yes,south,no,1127.73
18,21.0,cauc,yes,south,no,2374.15
14,25.0,cauc,yes,south,no,2374.15
9,34.0,cauc,yes,south,no,949.67
12,29.0,cauc,yes,south,no,524.69
2,56.0,cauc,yes,south,no,697.8
5,53.0,cauc,yes,south,no,522.32
16,22.0,cauc,yes,south,no,2374.15
14,1.0,cauc,yes,south,yes,237.42
16,24.0,cauc,yes,south,no,474.83
18,15.0,cauc,yes,south,no,1068.38
17,3.0,cauc,yes,south,no,1555.08
16,35.0,cauc,yes,south,yes,1543.21
18,29.0,cauc,yes,south,no,415.48
18,25.0,cauc,yes,south,no,712.25
14,14.0,cauc,yes,south,no,949.67
12,18.0,cauc,yes,south,no,334.36
8,7.0,cauc,yes,south,no,166.19
18,3.0,afam,yes,south,no,379.87
12,34.0,cauc,yes,south,no,296.77
13,21.0,afam,yes,south,no,1353.28
9,16.0,cauc,yes,south,no,245.01
12,5.0,afam,yes,south,no,225.55
12,31.0,cauc,yes,south,no,474.83
12,15.0,cauc,yes,south,no,1783.26
16,6.0,cauc,yes,south,no,474.83
12,39.0,cauc,yes,south,no,368.0
12,8.0,cauc,yes,south,no,493.83
12,47.0,cauc,yes,south,no,359.79
16,19.0,cauc,yes,south,no,2374.15
12,29.0,cauc,yes,south,no,1163.34
15,1.0,cauc,yes,south,no,1241.26
11,1.0,cauc,yes,south,yes,88.01
12,6.0,cauc,yes,south,no,569.8
12,39.0,cauc,yes,south,no,290.49
14,7.0,cauc,yes,south,no,308.64
18,3.0,cauc,yes,south,no,1305.79
11,8.0,cauc,yes,south,no,356.13
8,27.0,cauc,yes,south,no,344.25
12,40.0,cauc,yes,south,no,712.25
15,5.0,cauc,yes,south,no,224.12
16,18.0,cauc,yes,south,no,878.44
15,5.0,cauc,yes,south,no,308.64
12,17.0,cauc,yes,south,no,427.35
12,14.0,afam,yes,south,no,332.38
16,14.0,cauc,yes,south,no,474.83
13,6.0,cauc,yes,south,no,205.76
6,18.0,cauc,yes,south,no,617.28
8,40.0,cauc,yes,south,no,119.05
13,29.0,cauc,yes,south,no,676.64
16,6.0,cauc,yes,south,no,735.99
15,24.0,cauc,yes,south,no,1044.63
13,6.0,cauc,yes,south,no,403.61
15,13.0,cauc,yes,south,no,712.25
13,8.0,cauc,yes,south,no,685.87
14,20.0,afam,yes,south,no,902.18
8,45.0,cauc,yes,south,no,296.77
6,39.0,cauc,yes,south,no,289.43
14,21.0,cauc,yes,south,no,503.91
13,32.0,cauc,yes,south,no,918.75
13,3.0,cauc,yes,south,yes,284.9
12,5.0,cauc,yes,south,no,498.58
12,32.0,cauc,yes,south,no,996.82
14,43.0,cauc,yes,south,no,114.84
12,7.0,cauc,yes,south,no,427.35
12,9.0,cauc,yes,south,no,796.79
14,20.0,cauc,yes,south,no,641.03
12,23.0,cauc,yes,south,no,327.16
18,7.0,cauc,yes,south,no,569.8
12,0.0,cauc,yes,south,no,237.42
11,22.0,cauc,yes,south,no,403.61
12,2.0,cauc,yes,south,no,437.24
12,41.0,cauc,yes,south,no,1003.09
12,20.0,cauc,yes,south,no,345.68
16,7.0,cauc,yes,south,no,593.54
18,3.0,cauc,yes,south,no,830.96
16,25.0,cauc,yes,south,no,370.37
15,24.0,cauc,yes,south,no,1187.08
16,15.0,cauc,yes,south,no,997.15
12,25.0,cauc,yes,south,no,864.2
12,35.0,cauc,yes,south,no,1780.63
12,7.0,cauc,yes,south,no,534.19
13,27.0,cauc,yes,south,no,759.73
12,44.0,cauc,yes,south,no,1187.08
12,52.0,cauc,yes,south,yes,94.97
18,27.0,cauc,yes,south,no,1006.5
12,5.0,cauc,yes,south,no,395.06
12,16.0,cauc,yes,south,no,132.95
4,47.0,cauc,yes,south,no,379.87
12,7.0,cauc,yes,south,no,155.27
7,42.0,cauc,yes,south,no,123.46
8,47.0,cauc,yes,south,yes,81.84
12,14.0,cauc,yes,south,no,1139.6
12,15.0,cauc,yes,south,no,470.09
16,13.0,cauc,yes,south,no,448.72
12,20.0,cauc,yes,south,no,493.83
10,12.0,cauc,yes,south,no,334.36
12,10.0,cauc,yes,south,no,261.16
16,14.0,cauc,yes,south,no,688.51
16,21.0,cauc,yes,south,no,1234.57
16,7.0,cauc,yes,south,no,723.46
9,3.0,cauc,yes,south,yes,123.46
18,11.0,cauc,yes,south,no,585.02
13,34.0,cauc,yes,south,no,712.25
18,43.0,cauc,yes,south,yes,238.68
12,11.0,afam,yes,south,no,406.17
12,25.0,cauc,yes,south,no,472.25
16,28.0,cauc,yes,south,no,641.03
12,42.0,cauc,yes,south,no,569.8
12,14.0,cauc,yes,south,no,592.59
8,33.0,cauc,yes,south,no,320.99
12,3.0,cauc,yes,south,no,218.27
12,7.0,cauc,yes,south,yes,361.34
12,7.0,cauc,yes,south,no,370.37
13,0.0,cauc,yes,south,yes,217.86
16,16.0,cauc,yes,south,no,1187.08
14,3.0,cauc,yes,south,no,443.97
17,18.0,afam,yes,south,no,949.67
13,4.0,afam,yes,south,no,261.16
12,3.0,afam,yes,south,no,237.42
12,19.0,cauc,yes,south,no,141.09
12,49.0,cauc,yes,south,no,356.13
12,16.0,cauc,yes,south,no,997.15
14,6.0,cauc,yes,south,no,569.8
15,19.0,cauc,yes,south,no,807.22
11,30.0,cauc,yes,south,no,830.96
16,36.0,cauc,yes,south,no,2871.06
12,11.0,cauc,yes,south,no,824.07
12,48.0,cauc,yes,south,yes,83.1
8,41.0,cauc,yes,south,no,524.69
16,-1.0,cauc,yes,south,no,251.26
12,3.0,cauc,yes,south,no,237.42
12,9.0,cauc,yes,south,no,308.64
12,34.0,cauc,yes,south,no,316.05
10,23.0,afam,yes,south,yes,437.24
12,20.0,afam,yes,south,no,664.77
16,3.0,cauc,yes,south,no,555.56
16,5.0,cauc,yes,south,no,546.06
5,36.0,cauc,yes,south,no,352.73
10,33.0,cauc,yes,south,no,426.66
12,15.0,cauc,yes,south,no,712.25
12,25.0,cauc,yes,south,no,740.74
11,1.0,cauc,yes,south,no,288.89
12,31.0,cauc,yes,south,no,902.18
12,7.0,cauc,yes,south,no,339.51
17,5.0,afam,yes,south,no,712.25
12,11.0,cauc,yes,south,no,522.32
12,5.0,cauc,yes,south,no,135.8
16,5.0,cauc,yes,south,no,522.32
14,11.0,cauc,yes,south,no,569.8
15,27.0,cauc,yes,south,no,1044.63
14,5.0,cauc,yes,south,no,379.87
16,3.0,cauc,yes,south,no,664.77
16,13.0,cauc,yes,south,no,712.25
16,12.0,cauc,yes,south,no,593.54
18,24.0,cauc,yes,south,no,635.29
12,39.0,cauc,yes,south,no,673.6
12,14.0,afam,yes,south,no,257.2
12,9.0,cauc,yes,south,no,284.9
12,14.0,cauc,yes,south,no,949.67
12,30.0,cauc,yes,south,no,1187.08
13,1.0,cauc,yes,south,yes,71.23
12,40.0,cauc,yes,south,no,277.78
14,37.0,cauc,yes,south,no,546.06
12,2.0,cauc,yes,south,no,308.64
14,6.0,cauc,yes,south,no,456.25
12,2.0,cauc,yes,south,no,617.28
14,24.0,cauc,yes,south,no,949.67
16,4.0,cauc,yes,south,no,474.83
10,9.0,cauc,yes,south,no,356.13
16,45.0,cauc,yes,south,no,1305.79
12,40.0,cauc,yes,south,no,705.47
17,28.0,cauc,yes,south,no,1282.05
14,12.0,cauc,yes,south,no,712.25
12,11.0,cauc,yes,south,no,712.25
10,4.0,cauc,yes,south,no,474.83
18,4.0,cauc,yes,south,no,616.55
12,10.0,cauc,yes,south,no,369.14
12,11.0,cauc,yes,south,no,345.68
12,7.0,cauc,yes,south,no,546.06
11,44.0,cauc,yes,south,no,356.13
12,24.0,afam,yes,south,no,284.9
12,22.0,afam,yes,south,no,356.13
13,45.0,cauc,yes,south,no,1068.38
16,24.0,cauc,yes,south,no,1234.57
15,2.0,cauc,yes,south,no,313.39
7,55.0,cauc,yes,south,yes,171.47
18,24.0,cauc,yes,south,no,604.69
15,13.0,cauc,yes,south,no,189.93
12,2.0,cauc,yes,south,no,237.42
12,41.0,cauc,yes,south,no,593.54
12,6.0,cauc,yes,south,no,237.42
17,35.0,afam,yes,south,yes,145.06
17,15.0,cauc,yes,south,no,960.22
17,25.0,cauc,yes,south,no,1694.5
12,51.0,cauc,yes,south,yes,115.55
12,42.0,cauc,yes,south,no,474.83
10,44.0,cauc,yes,south,no,213.68
12,13.0,cauc,yes,south,no,652.9
12,6.0,afam,yes,south,no,234.57
12,12.0,cauc,yes,south,no,569.8
16,13.0,cauc,yes,south,no,1234.57
18,15.0,afam,yes,south,no,771.6
16,31.0,afam,yes,south,no,123.46
11,31.0,afam,yes,south,no,356.13
11,33.0,afam,yes,south,no,664.77
12,2.0,afam,yes,south,no,261.16
16,5.0,cauc,yes,south,no,94.97
17,1.0,cauc,yes,south,no,830.96
11,7.0,cauc,yes,south,no,339.51
16,15.0,cauc,yes,south,no,474.83
12,15.0,cauc,yes,south,no,308.64
17,14.0,afam,yes,south,yes,246.91
12,38.0,cauc,yes,south,yes,213.68
12,1.0,cauc,yes,south,no,205.76
12,34.0,cauc,yes,south,no,340.12
12,5.0,afam,yes,south,no,534.19
17,34.0,afam,yes,south,no,949.67
12,30.0,afam,yes,south,no,344.25
13,15.0,cauc,yes,south,no,351.58
0,37.0,afam,yes,south,no,282.77
16,10.0,cauc,yes,south,no,332.38
16,5.0,cauc,yes,south,no,593.54
13,20.0,cauc,yes,south,no,679.01
7,50.0,cauc,yes,south,no,284.9
13,11.0,cauc,yes,south,no,237.42
16,29.0,cauc,yes,south,no,1780.63
16,16.0,afam,yes,south,no,189.93
12,22.0,cauc,yes,south,no,949.67
16,41.0,cauc,yes,south,no,1036.94
12,38.0,cauc,yes,south,no,356.13
12,7.0,cauc,yes,south,no,261.16
12,32.0,cauc,yes,south,no,593.54
14,22.0,cauc,yes,south,no,593.54
12,3.0,cauc,yes,south,yes,296.77
12,26.0,cauc,yes,south,no,783.48
12,7.0,cauc,yes,south,no,172.27
12,13.0,cauc,yes,south,no,577.11
15,6.0,cauc,yes,south,no,474.83
12,43.0,cauc,yes,south,no,213.68
12,24.0,afam,yes,south,no,166.19
12,15.0,cauc,yes,south,no,1092.12
12,11.0,cauc,yes,south,no,569.8
12,10.0,cauc,yes,south,no,522.32
12,41.0,cauc,yes,south,yes,65.71
10,43.0,cauc,yes,south,no,570.25
14,20.0,cauc,yes,south,no,403.61
12,25.0,cauc,yes,south,yes,118.71
12,49.0,cauc,yes,south,yes,185.19
14,24.0,cauc,yes,south,no,676.64
13,18.0,cauc,yes,south,no,830.96
15,26.0,cauc,yes,south,no,546.06
13,1.0,cauc,yes,south,no,265.91
12,48.0,cauc,yes,south,no,349.79
12,3.0,cauc,yes,south,no,130.82
18,11.0,cauc,yes,south,no,1543.21
12,10.0,cauc,yes,south,no,712.25
14,21.0,cauc,yes,south,no,1954.58
12,26.0,cauc,yes,south,no,569.8
12,0.0,cauc,yes,south,yes,51.63
16,8.0,cauc,yes,south,no,1068.38
15,20.0,cauc,yes,south,no,403.61
12,10.0,cauc,yes,south,no,593.54
14,34.0,afam,yes,south,no,260.02
16,9.0,cauc,yes,south,no,296.77
15,24.0,cauc,yes,south,no,854.7
15,30.0,cauc,yes,south,no,759.73
18,7.0,cauc,yes,south,no,451.16
12,17.0,cauc,yes,south,no,668.09
16,6.0,cauc,yes,south,no,498.58
16,6.0,cauc,yes,south,no,700.38
12,5.0,cauc,yes,south,no,246.91
12,37.0,cauc,yes,south,no,1092.12
16,-2.0,cauc,yes,south,no,277.78
18,2.0,cauc,yes,south,no,830.96
18,23.0,cauc,yes,south,no,590.45
16,18.0,cauc,yes,south,no,712.25
12,4.0,cauc,yes,south,no,403.61
18,34.0,cauc,yes,south,no,763.19
12,16.0,cauc,yes,south,no,783.48
16,4.0,cauc,yes,south,no,474.83
14,10.0,cauc,yes,south,no,356.13
17,3.0,cauc,yes,south,no,638.65
13,8.0,cauc,yes,south,no,500.82
13,22.0,cauc,yes,south,no,522.32
10,4.0,cauc,yes,south,no,332.38
14,4.0,cauc,yes,south,no,505.05
16,25.0,cauc,yes,south,no,1851.85
9,14.0,cauc,yes,south,no,270.83
18,26.0,cauc,yes,south,no,1085.27
14,23.0,cauc,yes,south,no,664.77
12,9.0,cauc,yes,south,no,522.32
12,40.0,cauc,yes,south,no,1234.57
16,12.0,cauc,yes,south,no,878.44
9,15.0,cauc,yes,south,no,348.8
16,13.0,cauc,yes,south,no,783.48
16,21.0,afam,yes,south,no,593.54
10,32.0,afam,yes,south,no,607.0
12,6.0,cauc,yes,south,no,569.8
12,8.0,cauc,yes,south,no,379.87
11,12.0,cauc,yes,south,no,644.12
14,13.0,cauc,yes,south,no,562.68
12,9.0,cauc,yes,south,no,524.69
16,10.0,cauc,yes,south,no,830.96
14,3.0,cauc,yes,south,yes,712.25
12,10.0,cauc,yes,south,no,318.52
16,11.0,cauc,yes,south,no,219.48
12,40.0,cauc,yes,south,no,1329.53
12,9.0,cauc,yes,south,no,569.8
13,6.0,cauc,yes,south,no,220.16
12,13.0,afam,yes,south,no,735.99
8,14.0,cauc,yes,south,no,408.36
12,8.0,cauc,yes,south,no,277.78
12,10.0,cauc,yes,south,no,688.51
13,14.0,cauc,yes,south,no,807.22
16,14.0,cauc,yes,south,no,554.3
18,44.0,cauc,yes,south,no,753.09
12,39.0,cauc,yes,south,no,664.77
14,18.0,cauc,yes,south,no,629.15
12,3.0,cauc,yes,south,no,356.13
12,13.0,cauc,yes,south,no,261.16
14,20.0,cauc,yes,south,no,759.73
14,20.0,afam,yes,south,no,709.88
12,11.0,afam,yes,south,no,237.42
13,8.0,cauc,yes,south,no,264.92
12,6.0,cauc,yes,south,no,253.24
10,29.0,cauc,yes,south,no,498.58
17,19.0,cauc,yes,south,no,569.8
12,32.0,cauc,yes,south,no,522.32
12,10.0,afam,yes,south,no,147.2
12,48.0,afam,yes,south,yes,246.91
12,12.0,cauc,yes,south,no,641.03
12,16.0,cauc,yes,south,no,949.67
12,13.0,afam,yes,south,no,79.04
13,27.0,cauc,yes,south,no,443.99
12,0.0,cauc,yes,south,yes,189.93
16,21.0,cauc,yes,south,no,732.91
10,10.0,cauc,yes,south,no,142.97
16,9.0,afam,yes,south,no,548.7
12,25.0,afam,yes,south,yes,148.15
18,11.0,cauc,yes,south,no,997.15
12,33.0,cauc,yes,south,no,345.68
12,35.0,cauc,yes,south,no,712.25
12,11.0,cauc,yes,south,no,284.9
14,19.0,cauc,yes,south,no,854.7
13,6.0,afam,yes,south,no,524.69
10,24.0,afam,yes,south,no,807.22
15,32.0,cauc,yes,south,no,301.78
12,42.0,cauc,yes,south,no,1069.92
13,13.0,cauc,yes,south,no,617.28
12,27.0,afam,yes,south,no,841.75
12,0.0,afam,yes,south,no,144.03
12,18.0,afam,yes,south,no,830.96
12,11.0,cauc,yes,south,no,523.74
16,39.0,afam,yes,south,no,712.25
11,10.0,cauc,yes,south,no,592.59
18,19.0,afam,yes,south,yes,493.83
12,7.0,cauc,yes,south,no,296.77
12,27.0,cauc,yes,south,no,327.64
14,28.0,cauc,yes,south,no,427.35
12,26.0,cauc,yes,south,no,997.15
16,1.0,cauc,yes,south,no,481.48
16,6.0,cauc,yes,south,no,830.96
16,12.0,cauc,yes,south,no,712.25
11,4.0,afam,yes,south,no,339.51
12,45.0,cauc,yes,south,no,688.51
11,4.0,cauc,yes,south,no,197.53
12,38.0,afam,yes,south,yes,146.37
12,15.0,afam,yes,south,no,332.38
11,34.0,afam,yes,south,no,118.71
18,14.0,afam,yes,south,no,275.4
12,14.0,cauc,yes,south,no,790.12
11,38.0,cauc,yes,south,no,356.13
13,11.0,cauc,yes,south,no,237.42
14,16.0,cauc,yes,south,no,522.32
15,3.0,cauc,yes,south,yes,154.32
14,32.0,cauc,yes,south,no,522.32
10,23.0,cauc,yes,south,no,641.98
16,17.0,cauc,yes,south,no,1187.08
12,32.0,cauc,yes,south,no,641.03
18,46.0,cauc,yes,south,yes,531.14
18,32.0,cauc,yes,south,no,474.83
11,2.0,cauc,yes,south,no,462.96
11,2.0,cauc,yes,south,yes,216.05
14,13.0,cauc,yes,south,no,688.51
18,7.0,cauc,yes,south,no,807.22
7,49.0,afam,yes,south,no,422.95
14,41.0,cauc,yes,south,no,759.73
12,5.0,cauc,yes,south,no,308.64
13,7.0,cauc,yes,south,no,351.38
12,4.0,cauc,yes,south,no,522.32
11,9.0,cauc,yes,south,no,343.3
14,32.0,cauc,yes,south,no,1661.92
2,22.0,cauc,yes,south,no,365.62
8,24.0,afam,yes,south,no,237.42
12,10.0,cauc,yes,south,no,427.35
16,9.0,cauc,yes,south,no,474.83
12,45.0,cauc,yes,south,yes,114.2
12,35.0,afam,yes,south,no,3527.34
15,24.0,afam,yes,south,no,462.96
18,14.0,cauc,yes,south,no,712.25
9,10.0,cauc,yes,south,no,798.35
14,27.0,cauc,yes,south,no,712.25
14,13.0,cauc,yes,south,no,688.51
13,21.0,cauc,yes,south,no,415.48
12,25.0,cauc,yes,south,no,1187.08
12,40.0,cauc,yes,south,no,308.64
12,22.0,afam,yes,south,no,474.83
12,11.0,cauc,yes,south,no,712.25
12,12.0,afam,yes,south,no,370.37
14,17.0,cauc,yes,south,no,411.52
17,25.0,cauc,yes,south,no,688.03
16,10.0,cauc,yes,south,no,1111.11
14,7.0,cauc,yes,south,no,260.45
12,39.0,cauc,yes,south,yes,249.29
14,0.0,cauc,yes,south,no,427.35
14,0.0,cauc,yes,south,no,290.12
12,16.0,cauc,yes,south,no,712.25
16,14.0,cauc,yes,south,no,890.31
14,27.0,cauc,yes,south,no,830.96
18,12.0,cauc,yes,south,no,498.58
14,5.0,cauc,yes,south,no,498.58
12,22.0,cauc,yes,south,no,1234.57
18,12.0,cauc,yes,south,no,2136.75
17,5.0,cauc,yes,south,no,949.67
18,16.0,cauc,yes,south,no,925.93
15,12.0,cauc,yes,south,no,949.67
14,14.0,cauc,yes,south,no,759.73
12,26.0,cauc,yes,south,no,237.42
9,3.0,cauc,yes,south,no,111.11
12,5.0,cauc,yes,south,no,106.36
18,7.0,cauc,yes,south,no,688.51
18,27.0,cauc,yes,south,no,841.75
14,32.0,cauc,yes,south,no,1216.45
18,5.0,cauc,yes,south,no,712.25
18,2.0,cauc,yes,south,no,261.16
12,13.0,cauc,yes,south,no,556.77
13,24.0,cauc,yes,south,no,784.33
15,18.0,cauc,yes,south,no,486.7
18,29.0,cauc,yes,south,no,830.96
16,11.0,cauc,yes,south,no,370.37
7,14.0,cauc,yes,south,no,148.15
11,32.0,cauc,yes,south,no,307.38
12,9.0,cauc,yes,south,yes,97.47
12,17.0,cauc,yes,south,no,166.19
16,47.0,cauc,yes,south,no,1543.21
16,12.0,cauc,yes,south,no,688.51
16,9.0,cauc,yes,south,no,1424.5
16,40.0,cauc,yes,south,no,1661.92
12,19.0,cauc,yes,south,no,593.54
12,0.0,cauc,yes,south,yes,104.94
15,44.0,cauc,yes,south,no,1020.89
18,28.0,cauc,yes,south,no,439.22
16,0.0,cauc,yes,south,no,176.37
18,4.0,cauc,yes,south,no,694.44
16,4.0,cauc,yes,south,no,236.41
14,23.0,cauc,yes,south,no,356.13
12,11.0,cauc,yes,south,no,270.06
13,4.0,cauc,yes,south,no,225.55
12,48.0,cauc,yes,south,yes,99.86
12,39.0,cauc,yes,south,no,878.44
14,32.0,cauc,yes,south,no,771.6
12,19.0,cauc,yes,south,no,712.25
13,37.0,cauc,yes,south,no,582.99
12,24.0,cauc,yes,south,no,496.75
16,40.0,cauc,yes,south,no,498.58
16,9.0,cauc,yes,south,no,1068.38
12,11.0,cauc,yes,south,no,593.54
12,15.0,cauc,yes,south,no,664.77
12,10.0,cauc,yes,south,no,593.54
9,35.0,cauc,yes,south,no,483.09
13,-1.0,cauc,yes,south,yes,94.97
16,17.0,cauc,yes,south,no,2374.15
16,29.0,cauc,yes,south,no,2374.15
16,0.0,cauc,yes,south,no,440.92
8,9.0,cauc,yes,south,no,345.68
12,19.0,afam,yes,south,no,273.03
8,34.0,afam,yes,south,no,712.25
10,15.0,cauc,yes,south,no,403.61
14,39.0,afam,yes,south,yes,645.77
8,28.0,afam,yes,south,no,185.19
16,5.0,cauc,yes,south,no,569.8
8,34.0,afam,yes,south,no,170.94
16,7.0,cauc,yes,south,no,493.83
15,1.0,afam,yes,south,yes,213.68
12,13.0,cauc,yes,south,no,474.83
12,13.0,cauc,yes,south,no,664.77
14,6.0,cauc,yes,south,no,192.04
12,10.0,cauc,yes,south,no,470.09
11,4.0,cauc,yes,south,no,262.67
10,18.0,cauc,yes,south,no,2374.15
14,4.0,cauc,yes,south,no,688.51
8,46.0,cauc,yes,south,yes,176.12
18,11.0,cauc,yes,south,no,1068.38
18,18.0,cauc,no,south,no,688.51
9,17.0,cauc,no,south,no,356.13
12,11.0,cauc,yes,south,no,290.84
17,9.0,cauc,no,south,no,484.33
14,36.0,afam,yes,south,no,515.74
12,11.0,cauc,yes,south,no,403.61
18,10.0,cauc,yes,south,no,809.59
10,40.0,cauc,yes,south,no,514.4
12,13.0,cauc,yes,south,no,641.98
11,9.0,cauc,yes,south,no,219.48
12,8.0,cauc,yes,south,no,451.09
12,20.0,cauc,yes,south,no,878.44
